org_id,supplier_name,year,month,is_annual,is_wscp_action,shortage_surplus_acre_feet,shortage_surplus_percent,state_standard_shortage_level,benefit_demand_reduction_acre_feet,benefit_supply_augmentation_acre_feet
198,big bear lake  city of,2023,may,FALSE,TRUE,81.31,45,NA,0.36,0
198,big bear lake  city of,2023,jun,FALSE,TRUE,85.74,49,NA,0.36,0
198,big bear lake  city of,2022,annual,TRUE,TRUE,1032.34,49,NA,4.32,0
241,blythe  city of,2022,jul,FALSE,TRUE,166,158,NA,21,NA
241,blythe  city of,2022,aug,FALSE,TRUE,161,161,NA,20,NA
241,blythe  city of,2022,sep,FALSE,TRUE,131,135,NA,19,NA
241,blythe  city of,2022,oct,FALSE,TRUE,114,154,NA,14,NA
241,blythe  city of,2022,nov,FALSE,TRUE,107,151,NA,14,NA
241,blythe  city of,2022,dec,FALSE,TRUE,92,159,NA,11,NA
241,blythe  city of,2023,jan,FALSE,TRUE,85,133,NA,12,NA
241,blythe  city of,2023,feb,FALSE,TRUE,76,136,NA,10,NA
241,blythe  city of,2023,mar,FALSE,TRUE,102,170,NA,11,NA
241,blythe  city of,2023,apr,FALSE,TRUE,130,171,NA,15,NA
241,blythe  city of,2023,may,FALSE,TRUE,159,181,NA,17,NA
241,blythe  city of,2023,jun,FALSE,TRUE,158,166,NA,19,NA
241,blythe  city of,2022,annual,TRUE,TRUE,1481,157,NA,183,0
262,brawley  city of,2022,jul,FALSE,TRUE,152.62,59,NA,NA,NA
262,brawley  city of,2022,aug,FALSE,TRUE,170.18,71,NA,NA,NA
262,brawley  city of,2022,sep,FALSE,TRUE,191.88,88,NA,NA,NA
262,brawley  city of,2022,oct,FALSE,TRUE,209.44,104,NA,NA,NA
262,brawley  city of,2022,nov,FALSE,TRUE,241.55,143,NA,NA,NA
262,brawley  city of,2022,dec,FALSE,TRUE,264.27,181,NA,NA,NA
262,brawley  city of,2023,jan,FALSE,TRUE,276.64,206,NA,NA,NA
262,brawley  city of,2023,feb,FALSE,TRUE,278.69,211,NA,NA,NA
262,brawley  city of,2023,mar,FALSE,TRUE,245.66,149,NA,NA,NA
262,brawley  city of,2023,apr,FALSE,TRUE,220.86,117,NA,NA,NA
262,brawley  city of,2023,may,FALSE,TRUE,189.82,86,NA,NA,NA
262,brawley  city of,2023,jun,FALSE,TRUE,173.51,73,NA,NA,NA
262,brawley  city of,2022,annual,TRUE,TRUE,2615.12,113,NA,0,0
263,brea  city of,2022,jul,FALSE,TRUE,0,NA,NA,NA,NA
263,brea  city of,2022,aug,FALSE,TRUE,0,NA,NA,NA,NA
263,brea  city of,2022,sep,FALSE,TRUE,0,NA,NA,NA,NA
263,brea  city of,2022,oct,FALSE,TRUE,0,NA,NA,NA,NA
263,brea  city of,2022,nov,FALSE,TRUE,0,NA,NA,NA,NA
263,brea  city of,2022,dec,FALSE,TRUE,0,NA,NA,NA,NA
263,brea  city of,2023,jan,FALSE,TRUE,0,NA,NA,NA,NA
263,brea  city of,2023,feb,FALSE,TRUE,0,NA,NA,NA,NA
263,brea  city of,2023,mar,FALSE,TRUE,0,NA,NA,NA,NA
263,brea  city of,2023,apr,FALSE,TRUE,0,NA,NA,NA,NA
263,brea  city of,2023,may,FALSE,TRUE,0,NA,NA,NA,NA
263,brea  city of,2023,jun,FALSE,TRUE,0,0,NA,NA,NA
263,brea  city of,2022,annual,TRUE,TRUE,0,0,NA,0,0
264,brentwood  city of,2022,jul,FALSE,TRUE,382,85,NA,NA,NA
264,brentwood  city of,2022,aug,FALSE,TRUE,391,85,NA,NA,NA
264,brentwood  city of,2022,sep,FALSE,TRUE,332,75,NA,NA,NA
264,brentwood  city of,2022,oct,FALSE,TRUE,222,60,NA,NA,NA
264,brentwood  city of,2022,nov,FALSE,TRUE,171,62,NA,NA,NA
264,brentwood  city of,2022,dec,FALSE,TRUE,132,71,NA,NA,NA
264,brentwood  city of,2023,jan,FALSE,TRUE,110,66,NA,NA,NA
264,brentwood  city of,2023,feb,FALSE,TRUE,122,77,NA,NA,NA
264,brentwood  city of,2023,mar,FALSE,TRUE,188,106,NA,NA,NA
264,brentwood  city of,2023,apr,FALSE,TRUE,181,70,NA,NA,NA
264,brentwood  city of,2023,may,FALSE,TRUE,353,103,NA,NA,NA
264,brentwood  city of,2023,jun,FALSE,TRUE,351,83,NA,NA,NA
264,brentwood  city of,2022,annual,TRUE,TRUE,2935,79,NA,0,0
283,buena park  city of,2022,jul,FALSE,TRUE,0,NA,NA,NA,NA
283,buena park  city of,2022,aug,FALSE,TRUE,0,NA,NA,NA,NA
283,buena park  city of,2022,sep,FALSE,TRUE,0,NA,NA,NA,NA
283,buena park  city of,2022,oct,FALSE,TRUE,0,NA,NA,NA,NA
283,buena park  city of,2022,nov,FALSE,TRUE,0,NA,NA,NA,NA
283,buena park  city of,2022,dec,FALSE,TRUE,0,NA,NA,NA,NA
283,buena park  city of,2023,jan,FALSE,TRUE,0,NA,NA,NA,NA
283,buena park  city of,2023,feb,FALSE,TRUE,0,NA,NA,NA,NA
283,buena park  city of,2023,mar,FALSE,TRUE,0,NA,NA,NA,NA
283,buena park  city of,2023,apr,FALSE,TRUE,0,NA,NA,NA,NA
283,buena park  city of,2023,may,FALSE,TRUE,0,NA,NA,NA,NA
283,buena park  city of,2023,jun,FALSE,TRUE,0,0,NA,NA,NA
283,buena park  city of,2022,annual,TRUE,TRUE,0,0,NA,0,0
285,burbank  city of,2022,jul,FALSE,TRUE,338.7,21,NA,410.7,0
285,burbank  city of,2022,aug,FALSE,TRUE,351.9,22,NA,427.9,0
285,burbank  city of,2022,sep,FALSE,TRUE,290.9,17,NA,367.9,0
285,burbank  city of,2022,oct,FALSE,TRUE,242.3,16,NA,303.3,0
285,burbank  city of,2022,nov,FALSE,TRUE,221.5,18,NA,263.5,0
285,burbank  city of,2022,dec,FALSE,TRUE,111,9,NA,156,0
285,burbank  city of,2023,jan,FALSE,TRUE,144.9,13,NA,183.9,0
285,burbank  city of,2023,feb,FALSE,TRUE,215.6,21,NA,245.6,0
285,burbank  city of,2023,mar,FALSE,TRUE,234,23,NA,268,0
285,burbank  city of,2023,apr,FALSE,TRUE,223.3,19,NA,266.3,0
285,burbank  city of,2023,may,FALSE,TRUE,210.1,17,NA,255.1,0
285,burbank  city of,2023,jun,FALSE,TRUE,353.7,24,NA,410.7,0
285,burbank  city of,2022,annual,TRUE,TRUE,2937.9,18,NA,3558.9,0
286,burlingame  city of,2022,jul,FALSE,TRUE,0.070000000000001,0,NA,19.3,NA
286,burlingame  city of,2022,aug,FALSE,TRUE,0.009999999999999,0,NA,20.2,NA
286,burlingame  city of,2022,sep,FALSE,TRUE,0.049999999999999,0,NA,18.9,NA
286,burlingame  city of,2022,oct,FALSE,TRUE,0.009999999999999,0,NA,17.2,NA
286,burlingame  city of,2022,nov,FALSE,TRUE,0.080000000000001,0,NA,15.8,NA
286,burlingame  city of,2022,dec,FALSE,TRUE,0.12,0,NA,15,NA
286,burlingame  city of,2023,jan,FALSE,TRUE,0.04,0,NA,11.6,NA
286,burlingame  city of,2023,feb,FALSE,TRUE,0.110000000000001,0,NA,10.3,NA
286,burlingame  city of,2023,mar,FALSE,TRUE,0.06,0,NA,12.4,NA
286,burlingame  city of,2023,apr,FALSE,TRUE,0.06,0,NA,13,NA
286,burlingame  city of,2023,may,FALSE,TRUE,0.020000000000001,0,NA,16.8,NA
286,burlingame  city of,2023,jun,FALSE,TRUE,0.100000000000001,0,NA,16.8,NA
286,burlingame  city of,2022,annual,TRUE,TRUE,0.730000000000002,0,NA,187.3,0
351,calaveras county water district,2022,jul,FALSE,TRUE,183,22,NA,183,0
351,calaveras county water district,2022,aug,FALSE,TRUE,170,22,NA,170,0
351,calaveras county water district,2022,sep,FALSE,TRUE,158,22,NA,158,0
351,calaveras county water district,2022,oct,FALSE,TRUE,121,22,NA,121,0
351,calaveras county water district,2022,nov,FALSE,TRUE,63,18,NA,63,0
351,calaveras county water district,2022,dec,FALSE,TRUE,63,18,NA,63,0
351,calaveras county water district,2023,jan,FALSE,TRUE,68,19,NA,68,0
351,calaveras county water district,2023,feb,FALSE,TRUE,67,18,NA,67,0
351,calaveras county water district,2023,mar,FALSE,TRUE,80,18,NA,80,0
351,calaveras county water district,2023,apr,FALSE,TRUE,76,18,NA,76,0
351,calaveras county water district,2023,may,FALSE,TRUE,83,18,NA,83,0
351,calaveras county water district,2023,jun,FALSE,TRUE,140,22,NA,140,0
351,calaveras county water district,2022,annual,TRUE,TRUE,1272,20,NA,1272,0
353,calexico  city of,2022,jul,FALSE,TRUE,165,95,NA,18,NA
353,calexico  city of,2022,aug,FALSE,TRUE,137,72,NA,18,NA
353,calexico  city of,2022,sep,FALSE,TRUE,100,52,NA,19,NA
353,calexico  city of,2022,oct,FALSE,TRUE,95,59,NA,15,NA
353,calexico  city of,2022,nov,FALSE,TRUE,77,51,NA,14,NA
353,calexico  city of,2022,dec,FALSE,TRUE,64,48,NA,13,NA
353,calexico  city of,2023,jan,FALSE,TRUE,63,52,NA,11,NA
353,calexico  city of,2023,feb,FALSE,TRUE,61,54,NA,11,NA
353,calexico  city of,2023,mar,FALSE,TRUE,111,99,NA,11,NA
353,calexico  city of,2023,apr,FALSE,TRUE,118,89,NA,12,NA
353,calexico  city of,2023,may,FALSE,TRUE,148,100,NA,14,NA
353,calexico  city of,2023,jun,FALSE,TRUE,140,78,NA,17,NA
353,calexico  city of,2022,annual,TRUE,TRUE,1279,71,NA,173,0
368,california american water company - los angeles division,2022,jul,FALSE,TRUE,0,0,NA,NA,NA
368,california american water company - los angeles division,2022,aug,FALSE,TRUE,0,0,NA,NA,NA
368,california american water company - los angeles division,2022,sep,FALSE,TRUE,0,0,NA,NA,NA
368,california american water company - los angeles division,2022,oct,FALSE,TRUE,0,0,NA,NA,NA
368,california american water company - los angeles division,2022,nov,FALSE,TRUE,0,0,NA,NA,NA
368,california american water company - los angeles division,2022,dec,FALSE,TRUE,0,0,NA,NA,NA
368,california american water company - los angeles division,2023,jan,FALSE,TRUE,0,0,NA,NA,NA
368,california american water company - los angeles division,2023,feb,FALSE,TRUE,0.1,0,NA,NA,NA
368,california american water company - los angeles division,2023,mar,FALSE,TRUE,0,0,NA,NA,NA
368,california american water company - los angeles division,2023,apr,FALSE,TRUE,0,0,NA,NA,NA
368,california american water company - los angeles division,2023,may,FALSE,TRUE,0,0,NA,NA,NA
368,california american water company - los angeles division,2023,jun,FALSE,TRUE,0,0,NA,NA,NA
368,california american water company - los angeles division,2022,annual,TRUE,TRUE,0.1,0,NA,0,0
369,california american water company - monterey district,2022,jul,FALSE,TRUE,116,12,NA,NA,NA
369,california american water company - monterey district,2022,aug,FALSE,TRUE,93,10,NA,NA,NA
369,california american water company - monterey district,2022,sep,FALSE,TRUE,112,12,NA,NA,NA
369,california american water company - monterey district,2022,oct,FALSE,TRUE,57,7,NA,NA,NA
369,california american water company - monterey district,2022,nov,FALSE,TRUE,96,14,NA,NA,NA
369,california american water company - monterey district,2022,dec,FALSE,TRUE,156,24,NA,NA,NA
369,california american water company - monterey district,2023,jan,FALSE,TRUE,155,24,NA,NA,NA
369,california american water company - monterey district,2023,feb,FALSE,TRUE,60,9,NA,NA,NA
369,california american water company - monterey district,2023,mar,FALSE,TRUE,93,12,NA,NA,NA
369,california american water company - monterey district,2023,apr,FALSE,TRUE,84,11,NA,NA,NA
369,california american water company - monterey district,2023,may,FALSE,TRUE,114,13,NA,NA,NA
369,california american water company - monterey district,2023,jun,FALSE,TRUE,67,7,NA,NA,NA
369,california american water company - monterey district,2022,annual,TRUE,TRUE,1203,12,NA,0,0
372,california american water company - sacramento district,2022,jul,FALSE,TRUE,5453.55,156,NA,NA,NA
372,california american water company - sacramento district,2022,aug,FALSE,TRUE,5478.15,158,NA,NA,NA
372,california american water company - sacramento district,2022,sep,FALSE,TRUE,5699.43,192,NA,NA,NA
372,california american water company - sacramento district,2022,oct,FALSE,TRUE,6602.05,281,NA,NA,NA
372,california american water company - sacramento district,2022,nov,FALSE,TRUE,7018.73,427,NA,NA,NA
372,california american water company - sacramento district,2022,dec,FALSE,TRUE,7455.65,498,NA,NA,NA
372,california american water company - sacramento district,2023,jan,FALSE,TRUE,7382.55,470,NA,NA,NA
372,california american water company - sacramento district,2023,feb,FALSE,TRUE,6496.09,409,NA,NA,NA
372,california american water company - sacramento district,2023,mar,FALSE,TRUE,6960.75,350,NA,NA,NA
372,california american water company - sacramento district,2023,apr,FALSE,TRUE,6762.43,356,NA,NA,NA
372,california american water company - sacramento district,2023,may,FALSE,TRUE,5920.15,195,NA,NA,NA
372,california american water company - sacramento district,2023,jun,FALSE,TRUE,4979.93,135,NA,NA,NA
372,california american water company - sacramento district,2022,annual,TRUE,TRUE,76209.46,261,NA,0,0
373,california american water company - san diego district,2022,jul,FALSE,TRUE,6.38,1,NA,NA,NA
373,california american water company - san diego district,2022,aug,FALSE,TRUE,27.38,3,NA,NA,NA
373,california american water company - san diego district,2022,sep,FALSE,TRUE,65.24,7,NA,NA,NA
373,california american water company - san diego district,2022,oct,FALSE,TRUE,208.38,25,NA,NA,NA
373,california american water company - san diego district,2022,nov,FALSE,TRUE,192.24,23,NA,NA,NA
373,california american water company - san diego district,2022,dec,FALSE,TRUE,375.38,55,NA,NA,NA
373,california american water company - san diego district,2023,jan,FALSE,TRUE,351.38,50,NA,NA,NA
373,california american water company - san diego district,2023,feb,FALSE,TRUE,250.96,36,NA,NA,NA
373,california american water company - san diego district,2023,mar,FALSE,TRUE,249.38,31,NA,NA,NA
373,california american water company - san diego district,2023,apr,FALSE,TRUE,211.24,26,NA,NA,NA
373,california american water company - san diego district,2023,may,FALSE,TRUE,111.38,12,NA,NA,NA
373,california american water company - san diego district,2023,jun,FALSE,TRUE,25.24,3,NA,NA,NA
373,california american water company - san diego district,2022,annual,TRUE,TRUE,2074.58,20,NA,0,0
376,california american water company - ventura district,2022,jul,FALSE,TRUE,536.6,30,NA,535.6,0
376,california american water company - ventura district,2022,aug,FALSE,TRUE,536.5,30,NA,535.5,0
376,california american water company - ventura district,2022,sep,FALSE,TRUE,727,45,NA,728,0
376,california american water company - ventura district,2022,oct,FALSE,TRUE,638.5,45,NA,638.5,0
376,california american water company - ventura district,2022,nov,FALSE,TRUE,587.4,45,NA,587.4,0
376,california american water company - ventura district,2022,dec,FALSE,TRUE,0.57000000000005,0,NA,686.7,0
376,california american water company - ventura district,2023,jan,FALSE,TRUE,0.06999999999995,0,NA,723.3,0
376,california american water company - ventura district,2023,feb,FALSE,TRUE,-1.06000000000005,0,NA,880.8,0
376,california american water company - ventura district,2023,mar,FALSE,TRUE,-0.45000000000005,0,NA,979.3,0
376,california american water company - ventura district,2023,apr,FALSE,TRUE,0.14000000000002,0,NA,949.6,0
376,california american water company - ventura district,2023,may,FALSE,TRUE,-1.4100000000001,0,NA,1208.6,0
376,california american water company - ventura district,2023,jun,FALSE,TRUE,-0.4900000000001,0,NA,1265.1,0
376,california american water company - ventura district,2022,annual,TRUE,TRUE,3023.37,18,NA,9718.4,0
384,california water service company antelope valley,2022,jul,FALSE,TRUE,14,16,NA,14,0
384,california water service company antelope valley,2022,aug,FALSE,TRUE,14.6,16,NA,14.6,0
384,california water service company antelope valley,2022,sep,FALSE,TRUE,13.6,18,NA,13.6,0
384,california water service company antelope valley,2022,oct,FALSE,TRUE,11.5,17,NA,11.5,0
384,california water service company antelope valley,2022,nov,FALSE,TRUE,8.8,18,NA,8.8,0
384,california water service company antelope valley,2022,dec,FALSE,TRUE,4.8,12,NA,4.8,0
384,california water service company antelope valley,2023,jan,FALSE,TRUE,3.1,9,NA,3.1,0
384,california water service company antelope valley,2023,feb,FALSE,TRUE,2.3,7,NA,2.3,0
384,california water service company antelope valley,2023,mar,FALSE,TRUE,4.6,10,NA,4.6,0
384,california water service company antelope valley,2023,apr,FALSE,TRUE,3.5,6,NA,3.5,0
384,california water service company antelope valley,2023,may,FALSE,TRUE,5.6,9,NA,5.6,0
384,california water service company antelope valley,2023,jun,FALSE,TRUE,11.6,13,NA,11.6,0
384,california water service company antelope valley,2022,annual,TRUE,TRUE,98,13,NA,98,0
386,california water service company bakersfield,2022,jul,FALSE,TRUE,1169,16,NA,1169,0
386,california water service company bakersfield,2022,aug,FALSE,TRUE,1246.1,18,NA,1246.1,0
386,california water service company bakersfield,2022,sep,FALSE,TRUE,1049.6,17,NA,1049.6,0
386,california water service company bakersfield,2022,oct,FALSE,TRUE,812,15,NA,812,0
386,california water service company bakersfield,2022,nov,FALSE,TRUE,671.7,16,NA,671.7,0
386,california water service company bakersfield,2022,dec,FALSE,TRUE,595.2,16,NA,595.2,0
386,california water service company bakersfield,2023,jan,FALSE,TRUE,342.4,11,NA,342.4,0
386,california water service company bakersfield,2023,feb,FALSE,TRUE,295,10,NA,295,0
386,california water service company bakersfield,2023,mar,FALSE,TRUE,448.2,11,NA,448.2,0
386,california water service company bakersfield,2023,apr,FALSE,TRUE,574.3,12,NA,574.3,0
386,california water service company bakersfield,2023,may,FALSE,TRUE,606,10,NA,606,0
386,california water service company bakersfield,2023,jun,FALSE,TRUE,882,13,NA,882,0
386,california water service company bakersfield,2022,annual,TRUE,TRUE,8691.5,14,NA,8691.5,0
387,california water service company bear gulch,2022,jul,FALSE,TRUE,-9.9999999999e-4,0,NA,441.259,0
387,california water service company bear gulch,2022,aug,FALSE,TRUE,-0.00200000000002,0,NA,426.068,0
387,california water service company bear gulch,2022,sep,FALSE,TRUE,0.00399999999998,0,NA,400.044,0
387,california water service company bear gulch,2022,oct,FALSE,TRUE,0,0,NA,398.75,0
387,california water service company bear gulch,2022,nov,FALSE,TRUE,-0.00699999999997,0,NA,297.083,0
387,california water service company bear gulch,2022,dec,FALSE,TRUE,1e-14,0,NA,252.3,0
387,california water service company bear gulch,2023,jan,FALSE,TRUE,0.008,0,NA,142.898,0
387,california water service company bear gulch,2023,feb,FALSE,TRUE,0.00200000000001,0,NA,141.722,0
387,california water service company bear gulch,2023,mar,FALSE,TRUE,-0.00599999999999,0,NA,191.354,0
387,california water service company bear gulch,2023,apr,FALSE,TRUE,0.00200000000001,0,NA,231.842,0
387,california water service company bear gulch,2023,may,FALSE,TRUE,-0.00899999999999,0,NA,307.031,0
387,california water service company bear gulch,2023,jun,FALSE,TRUE,2e-14,0,NA,349.54,0
387,california water service company bear gulch,2022,annual,TRUE,TRUE,-0.00899999999993,0,NA,3579.891,0
388,california water service company chico district,2022,jul,FALSE,TRUE,0,0,NA,NA,NA
388,california water service company chico district,2022,aug,FALSE,TRUE,0,0,NA,NA,NA
388,california water service company chico district,2022,sep,FALSE,TRUE,0,0,NA,NA,NA
388,california water service company chico district,2022,oct,FALSE,TRUE,0,0,NA,NA,NA
388,california water service company chico district,2022,nov,FALSE,TRUE,0,0,NA,NA,NA
388,california water service company chico district,2022,dec,FALSE,TRUE,0,0,NA,NA,NA
388,california water service company chico district,2023,jan,FALSE,TRUE,0,0,NA,NA,NA
388,california water service company chico district,2023,feb,FALSE,TRUE,0,0,NA,NA,NA
388,california water service company chico district,2023,mar,FALSE,TRUE,0,0,NA,NA,NA
388,california water service company chico district,2023,apr,FALSE,TRUE,0,0,NA,NA,NA
388,california water service company chico district,2023,may,FALSE,TRUE,0,0,NA,NA,NA
388,california water service company chico district,2023,jun,FALSE,TRUE,0,0,NA,NA,NA
388,california water service company chico district,2022,annual,TRUE,TRUE,0,0,NA,0,0
390,"california water service company dixon, city of",2022,jul,FALSE,TRUE,27,17,NA,27,0
390,"california water service company dixon, city of",2022,aug,FALSE,TRUE,24.5,16,NA,24.5,0
390,"california water service company dixon, city of",2022,sep,FALSE,TRUE,22,16,NA,22,0
390,"california water service company dixon, city of",2022,oct,FALSE,TRUE,17.6,13,NA,17.6,0
390,"california water service company dixon, city of",2022,nov,FALSE,TRUE,12.5,12,NA,12.5,0
390,"california water service company dixon, city of",2022,dec,FALSE,TRUE,10.8,12,NA,10.8,0
390,"california water service company dixon, city of",2023,jan,FALSE,TRUE,5.9,7,NA,5.9,0
390,"california water service company dixon, city of",2023,feb,FALSE,TRUE,4.5,6,NA,4.5,0
390,"california water service company dixon, city of",2023,mar,FALSE,TRUE,7.5,8,NA,7.5,0
390,"california water service company dixon, city of",2023,apr,FALSE,TRUE,9.7,8,NA,9.7,0
390,"california water service company dixon, city of",2023,may,FALSE,TRUE,17,12,NA,17,0
390,"california water service company dixon, city of",2023,jun,FALSE,TRUE,20.3,14,NA,20.3,0
390,"california water service company dixon, city of",2022,annual,TRUE,TRUE,179.3,12,NA,179.3,0
391,california water service company dominguez,2022,jul,FALSE,TRUE,429.8,16,NA,429.8,0
391,california water service company dominguez,2022,aug,FALSE,TRUE,362,13,NA,362,0
391,california water service company dominguez,2022,sep,FALSE,TRUE,457.5,17,NA,457.5,0
391,california water service company dominguez,2022,oct,FALSE,TRUE,358.8,14,NA,358.8,0
391,california water service company dominguez,2022,nov,FALSE,TRUE,333.3,14,NA,333.3,0
391,california water service company dominguez,2022,dec,FALSE,TRUE,326.8,14,NA,326.8,0
391,california water service company dominguez,2023,jan,FALSE,TRUE,294.4,13,NA,294.4,0
391,california water service company dominguez,2023,feb,FALSE,TRUE,284.5,13,NA,284.5,0
391,california water service company dominguez,2023,mar,FALSE,TRUE,299.6,13,NA,299.6,0
391,california water service company dominguez,2023,apr,FALSE,TRUE,293.6,13,NA,293.6,0
391,california water service company dominguez,2023,may,FALSE,TRUE,248.1,10,NA,248.1,0
391,california water service company dominguez,2023,jun,FALSE,TRUE,319.3,13,NA,319.3,0
391,california water service company dominguez,2022,annual,TRUE,TRUE,4007.7,14,NA,4007.7,0
392,california water service company east los angeles,2022,jul,FALSE,TRUE,195.8,15,NA,195.8,0
392,california water service company east los angeles,2022,aug,FALSE,TRUE,194.5,14,NA,194.5,0
392,california water service company east los angeles,2022,sep,FALSE,TRUE,178.9,14,NA,178.9,0
392,california water service company east los angeles,2022,oct,FALSE,TRUE,170.6,13,NA,170.6,0
392,california water service company east los angeles,2022,nov,FALSE,TRUE,152.4,13,NA,152.4,0
392,california water service company east los angeles,2022,dec,FALSE,TRUE,164.5,14,NA,164.5,0
392,california water service company east los angeles,2023,jan,FALSE,TRUE,145.4,13,NA,145.4,0
392,california water service company east los angeles,2023,feb,FALSE,TRUE,144.1,14,NA,144.1,0
392,california water service company east los angeles,2023,mar,FALSE,TRUE,134,12,NA,134,0
392,california water service company east los angeles,2023,apr,FALSE,TRUE,149,13,NA,149,0
392,california water service company east los angeles,2023,may,FALSE,TRUE,122.5,10,NA,122.5,0
392,california water service company east los angeles,2023,jun,FALSE,TRUE,168.7,13,NA,168.7,0
392,california water service company east los angeles,2022,annual,TRUE,TRUE,1920.4,13,NA,1920.4,0
396,california water service company hermosa/redondo,2022,jul,FALSE,TRUE,172.5,16,NA,172.5,0
396,california water service company hermosa/redondo,2022,aug,FALSE,TRUE,165.8,16,NA,165.8,0
396,california water service company hermosa/redondo,2022,sep,FALSE,TRUE,147.4,15,NA,147.4,0
396,california water service company hermosa/redondo,2022,oct,FALSE,TRUE,148.4,15,NA,148.4,0
396,california water service company hermosa/redondo,2022,nov,FALSE,TRUE,130.9,15,NA,130.9,0
396,california water service company hermosa/redondo,2022,dec,FALSE,TRUE,148,17,NA,148,0
396,california water service company hermosa/redondo,2023,jan,FALSE,TRUE,123.8,15,NA,123.8,0
396,california water service company hermosa/redondo,2023,feb,FALSE,TRUE,112.2,15,NA,112.2,0
396,california water service company hermosa/redondo,2023,mar,FALSE,TRUE,117,14,NA,117,0
396,california water service company hermosa/redondo,2023,apr,FALSE,TRUE,137.9,15,NA,137.9,0
396,california water service company hermosa/redondo,2023,may,FALSE,TRUE,113.3,12,NA,113.3,0
396,california water service company hermosa/redondo,2023,jun,FALSE,TRUE,146.4,15,NA,146.4,0
396,california water service company hermosa/redondo,2022,annual,TRUE,TRUE,1663.6,15,NA,1663.6,0
397,california water service company kern river valley,2022,jul,FALSE,TRUE,13.3,15,NA,13.3,0
397,california water service company kern river valley,2022,aug,FALSE,TRUE,15.4,17,NA,15.4,0
397,california water service company kern river valley,2022,sep,FALSE,TRUE,12.8,17,NA,12.8,0
397,california water service company kern river valley,2022,oct,FALSE,TRUE,11.1,17,NA,11.1,0
397,california water service company kern river valley,2022,nov,FALSE,TRUE,7.1,13,NA,7.1,0
397,california water service company kern river valley,2022,dec,FALSE,TRUE,8.6,16,NA,8.6,0
397,california water service company kern river valley,2023,jan,FALSE,TRUE,6.2,12,NA,6.2,0
397,california water service company kern river valley,2023,feb,FALSE,TRUE,6.2,14,NA,6.2,0
397,california water service company kern river valley,2023,mar,FALSE,TRUE,5.4,11,NA,5.4,0
397,california water service company kern river valley,2023,apr,FALSE,TRUE,6.5,11,NA,6.5,0
397,california water service company kern river valley,2023,may,FALSE,TRUE,7.4,10,NA,7.4,0
397,california water service company kern river valley,2023,jun,FALSE,TRUE,11.8,14,NA,11.8,0
397,california water service company kern river valley,2022,annual,TRUE,TRUE,111.8,14,NA,111.8,0
398,california water service company king city,2022,jul,FALSE,TRUE,30.5,17,NA,30.5,0
398,california water service company king city,2022,aug,FALSE,TRUE,28.2,15,NA,28.2,0
398,california water service company king city,2022,sep,FALSE,TRUE,25.7,15,NA,25.7,0
398,california water service company king city,2022,oct,FALSE,TRUE,21.7,13,NA,21.7,0
398,california water service company king city,2022,nov,FALSE,TRUE,23.5,18,NA,23.5,0
398,california water service company king city,2022,dec,FALSE,TRUE,17.5,15,NA,17.5,0
398,california water service company king city,2023,jan,FALSE,TRUE,14.3,13,NA,14.3,0
398,california water service company king city,2023,feb,FALSE,TRUE,10.5,11,NA,10.5,0
398,california water service company king city,2023,mar,FALSE,TRUE,16.2,13,NA,16.2,0
398,california water service company king city,2023,apr,FALSE,TRUE,16.5,12,NA,16.5,0
398,california water service company king city,2023,may,FALSE,TRUE,16,10,NA,16,0
398,california water service company king city,2023,jun,FALSE,TRUE,30,17,NA,30,0
398,california water service company king city,2022,annual,TRUE,TRUE,250.6,14,NA,250.6,0
401,california water service company livermore,2022,jul,FALSE,TRUE,215.2,18,NA,215.2,0
401,california water service company livermore,2022,aug,FALSE,TRUE,223.4,19,NA,223.4,0
401,california water service company livermore,2022,sep,FALSE,TRUE,195.4,19,NA,195.4,0
401,california water service company livermore,2022,oct,FALSE,TRUE,158.8,17,NA,158.8,0
401,california water service company livermore,2022,nov,FALSE,TRUE,116.9,17,NA,116.9,0
401,california water service company livermore,2022,dec,FALSE,TRUE,108.1,20,NA,108.1,0
401,california water service company livermore,2023,jan,FALSE,TRUE,37,8,NA,37,0
401,california water service company livermore,2023,feb,FALSE,TRUE,30.5,7,NA,30.5,0
401,california water service company livermore,2023,mar,FALSE,TRUE,63.8,11,NA,63.8,0
401,california water service company livermore,2023,apr,FALSE,TRUE,77.1,10,NA,77.1,0
401,california water service company livermore,2023,may,FALSE,TRUE,106.2,11,NA,106.2,0
401,california water service company livermore,2023,jun,FALSE,TRUE,161.4,15,NA,161.4,0
401,california water service company livermore,2022,annual,TRUE,TRUE,1493.8,15,NA,1493.8,0
402,california water service company los altos/suburban,2022,jul,FALSE,TRUE,298.7,18,NA,298.7,0
402,california water service company los altos/suburban,2022,aug,FALSE,TRUE,289.8,17,NA,289.8,0
402,california water service company los altos/suburban,2022,sep,FALSE,TRUE,293.9,19,NA,293.9,0
402,california water service company los altos/suburban,2022,oct,FALSE,TRUE,211.8,17,NA,211.8,0
402,california water service company los altos/suburban,2022,nov,FALSE,TRUE,210,20,NA,210,0
402,california water service company los altos/suburban,2022,dec,FALSE,TRUE,170.4,20,NA,170.4,0
402,california water service company los altos/suburban,2023,jan,FALSE,TRUE,56.4,8,NA,56.4,0
402,california water service company los altos/suburban,2023,feb,FALSE,TRUE,71.3,11,NA,71.3,0
