pwsid,org_id,year,source_type,source_status,number_of_sources
CA2710007,NA,2015,surface water,new,NA
CA2710008,1093,2015,emergency interties,approved,NA
CA2710008,1093,2015,emergency interties,new,NA
CA2710008,1093,2015,groundwater,approved,3
CA2710008,1093,2015,groundwater,new,NA
CA2710008,1093,2015,purchased grounwater,approved,NA
CA2710008,1093,2015,purchased grounwater,new,NA
CA2710008,1093,2015,purchased surface water,approved,NA
CA2710008,1093,2015,purchased surface water,new,NA
CA2710008,1093,2015,standby sources,approved,NA
CA2710008,1093,2015,standby sources,new,NA
CA2710008,1093,2015,surface water,approved,NA
CA2710008,1093,2015,surface water,new,NA
CA2710009,NA,2015,emergency interties,approved,NA
CA2710009,NA,2015,emergency interties,new,NA
CA2710009,NA,2015,groundwater,approved,6
CA2710009,NA,2015,groundwater,new,NA
CA2710009,NA,2015,purchased grounwater,approved,NA
CA2710009,NA,2015,purchased grounwater,new,NA
CA2710009,NA,2015,purchased surface water,approved,NA
CA2710009,NA,2015,purchased surface water,new,NA
CA2710009,NA,2015,standby sources,approved,NA
CA2710009,NA,2015,standby sources,new,NA
CA2710009,NA,2015,surface water,approved,NA
CA2710009,NA,2015,surface water,new,NA
CA2710010,417,2015,emergency interties,approved,0
CA2710010,417,2015,emergency interties,new,0
CA2710010,417,2015,groundwater,approved,30
CA2710010,417,2015,groundwater,new,0
CA2710010,417,2015,purchased grounwater,approved,0
CA2710010,417,2015,purchased grounwater,new,0
CA2710010,417,2015,purchased surface water,approved,0
CA2710010,417,2015,purchased surface water,new,0
CA2710010,417,2015,standby sources,approved,0
CA2710010,417,2015,standby sources,new,0
CA2710010,417,2015,surface water,approved,0
CA2710010,417,2015,surface water,new,0
CA2710011,2323,2015,emergency interties,approved,0
CA2710011,2323,2015,emergency interties,new,0
CA2710011,2323,2015,groundwater,approved,5
CA2710011,2323,2015,groundwater,new,0
CA2710011,2323,2015,purchased grounwater,approved,0
CA2710011,2323,2015,purchased grounwater,new,0
CA2710011,2323,2015,purchased surface water,approved,0
CA2710011,2323,2015,purchased surface water,new,0
CA2710011,2323,2015,standby sources,approved,0
CA2710011,2323,2015,standby sources,new,0
CA2710011,2323,2015,surface water,approved,0
CA2710011,2323,2015,surface water,new,0
CA2710012,417,2015,emergency interties,approved,NA
CA2710012,417,2015,emergency interties,new,NA
CA2710012,417,2015,groundwater,approved,7
CA2710012,417,2015,groundwater,new,NA
CA2710012,417,2015,purchased grounwater,approved,NA
CA2710012,417,2015,purchased grounwater,new,NA
CA2710012,417,2015,purchased surface water,approved,NA
CA2710012,417,2015,purchased surface water,new,NA
CA2710012,417,2015,standby sources,approved,3
CA2710012,417,2015,standby sources,new,NA
CA2710012,417,2015,surface water,approved,NA
CA2710012,417,2015,surface water,new,NA
CA2710017,1547,2015,emergency interties,approved,NA
CA2710017,1547,2015,emergency interties,new,NA
CA2710017,1547,2015,groundwater,approved,8
CA2710017,1547,2015,groundwater,new,NA
CA2710017,1547,2015,purchased grounwater,approved,NA
CA2710017,1547,2015,purchased grounwater,new,NA
CA2710017,1547,2015,purchased surface water,approved,NA
CA2710017,1547,2015,purchased surface water,new,NA
CA2710017,1547,2015,standby sources,approved,NA
CA2710017,1547,2015,standby sources,new,NA
CA2710017,1547,2015,surface water,approved,NA
CA2710017,1547,2015,surface water,new,NA
CA2710850,NA,2015,emergency interties,approved,1
CA2710850,NA,2015,emergency interties,new,0
CA2710850,NA,2015,groundwater,approved,3
CA2710850,NA,2015,groundwater,new,0
CA2710850,NA,2015,purchased grounwater,approved,0
CA2710850,NA,2015,purchased grounwater,new,0
CA2710850,NA,2015,purchased surface water,approved,0
CA2710850,NA,2015,purchased surface water,new,0
CA2710850,NA,2015,standby sources,approved,0
CA2710850,NA,2015,standby sources,new,0
CA2710850,NA,2015,surface water,approved,0
CA2710850,NA,2015,surface water,new,0
CA2710851,NA,2015,emergency interties,approved,1
CA2710851,NA,2015,emergency interties,new,0
CA2710851,NA,2015,groundwater,approved,2
CA2710851,NA,2015,groundwater,new,0
CA2710851,NA,2015,purchased grounwater,approved,0
CA2710851,NA,2015,purchased grounwater,new,0
CA2710851,NA,2015,purchased surface water,approved,0
CA2710851,NA,2015,purchased surface water,new,0
CA2710851,NA,2015,standby sources,approved,0
CA2710851,NA,2015,standby sources,new,0
CA2710851,NA,2015,surface water,approved,0
CA2710851,NA,2015,surface water,new,0
CA2810002,NA,2015,emergency interties,approved,0
CA2810002,NA,2015,emergency interties,new,0
CA2810002,NA,2015,groundwater,approved,0
CA2810002,NA,2015,groundwater,new,0
CA2810002,NA,2015,purchased grounwater,approved,0
CA2810002,NA,2015,purchased grounwater,new,0
CA2810002,NA,2015,purchased surface water,approved,1
CA2810002,NA,2015,purchased surface water,new,0
CA2810002,NA,2015,standby sources,approved,0
CA2810002,NA,2015,standby sources,new,0
CA2810002,NA,2015,surface water,approved,1
CA2810002,NA,2015,surface water,new,0
CA2810003,1701,2015,emergency interties,approved,4
CA2810003,1701,2015,emergency interties,new,NA
CA2810003,1701,2015,groundwater,approved,0
CA2810003,1701,2015,groundwater,new,NA
CA2810003,1701,2015,purchased grounwater,approved,0
CA2810003,1701,2015,purchased grounwater,new,NA
CA2810003,1701,2015,purchased surface water,approved,1
CA2810003,1701,2015,purchased surface water,new,NA
CA2810003,1701,2015,standby sources,approved,0
CA2810003,1701,2015,standby sources,new,NA
CA2810003,1701,2015,surface water,approved,2
CA2810003,1701,2015,surface water,new,NA
CA2810004,NA,2015,emergency interties,approved,0
CA2810004,NA,2015,emergency interties,new,0
CA2810004,NA,2015,groundwater,approved,2
CA2810004,NA,2015,groundwater,new,0
CA2810004,NA,2015,purchased grounwater,approved,0
CA2810004,NA,2015,purchased grounwater,new,0
CA2810004,NA,2015,purchased surface water,approved,1
CA2810004,NA,2015,purchased surface water,new,0
CA2810004,NA,2015,standby sources,approved,0
CA2810004,NA,2015,standby sources,new,0
CA2810004,NA,2015,surface water,approved,1
CA2810004,NA,2015,surface water,new,0
CA2810005,57,2015,emergency interties,approved,0
CA2810005,57,2015,emergency interties,new,0
CA2810005,57,2015,groundwater,approved,0
CA2810005,57,2015,groundwater,new,0
CA2810005,57,2015,purchased grounwater,approved,0
CA2810005,57,2015,purchased grounwater,new,0
CA2810005,57,2015,purchased surface water,approved,2
CA2810005,57,2015,purchased surface water,new,0
CA2810005,57,2015,standby sources,approved,0
CA2810005,57,2015,standby sources,new,0
CA2810005,57,2015,surface water,approved,1
CA2810005,57,2015,surface water,new,0
CA2810008,NA,2015,emergency interties,approved,1
CA2810008,NA,2015,emergency interties,new,NA
CA2810008,NA,2015,groundwater,approved,NA
CA2810008,NA,2015,groundwater,new,NA
CA2810008,NA,2015,purchased grounwater,approved,NA
CA2810008,NA,2015,purchased grounwater,new,NA
CA2810008,NA,2015,purchased surface water,approved,NA
CA2810008,NA,2015,purchased surface water,new,NA
CA2810008,NA,2015,standby sources,approved,NA
CA2810008,NA,2015,standby sources,new,NA
CA2810008,NA,2015,surface water,approved,1
CA2810008,NA,2015,surface water,new,NA
CA2910001,NA,2015,emergency interties,approved,1
CA2910001,NA,2015,emergency interties,new,0
CA2910001,NA,2015,groundwater,approved,0
CA2910001,NA,2015,groundwater,new,0
CA2910001,NA,2015,purchased grounwater,approved,0
CA2910001,NA,2015,purchased grounwater,new,0
CA2910001,NA,2015,purchased surface water,approved,1
CA2910001,NA,2015,purchased surface water,new,0
CA2910001,NA,2015,standby sources,approved,0
CA2910001,NA,2015,standby sources,new,0
CA2910001,NA,2015,surface water,approved,1
CA2910001,NA,2015,surface water,new,0
CA2910002,NA,2015,emergency interties,approved,1
CA2910002,NA,2015,emergency interties,new,0
CA2910002,NA,2015,groundwater,approved,0
CA2910002,NA,2015,groundwater,new,0
CA2910002,NA,2015,purchased grounwater,approved,0
CA2910002,NA,2015,purchased grounwater,new,0
CA2910002,NA,2015,purchased surface water,approved,1
CA2910002,NA,2015,purchased surface water,new,0
CA2910002,NA,2015,standby sources,approved,0
CA2910002,NA,2015,standby sources,new,0
CA2910002,NA,2015,surface water,approved,1
CA2910002,NA,2015,surface water,new,0
CA2910003,2512,2015,emergency interties,approved,2
CA2910003,2512,2015,emergency interties,new,0
CA2910003,2512,2015,groundwater,approved,12
CA2910003,2512,2015,groundwater,new,0
CA2910003,2512,2015,purchased grounwater,approved,0
CA2910003,2512,2015,purchased grounwater,new,0
CA2910003,2512,2015,purchased surface water,approved,0
CA2910003,2512,2015,purchased surface water,new,0
CA2910003,2512,2015,standby sources,approved,0
CA2910003,2512,2015,standby sources,new,0
CA2910003,2512,2015,surface water,approved,0
CA2910003,2512,2015,surface water,new,0
CA2910004,1718,2015,emergency interties,approved,1
CA2910004,1718,2015,emergency interties,new,0
CA2910004,1718,2015,groundwater,approved,0
CA2910004,1718,2015,groundwater,new,NA
CA2910004,1718,2015,purchased grounwater,approved,0
CA2910004,1718,2015,purchased grounwater,new,NA
CA2910004,1718,2015,purchased surface water,approved,0
CA2910004,1718,2015,purchased surface water,new,NA
CA2910004,1718,2015,standby sources,approved,0
CA2910004,1718,2015,standby sources,new,NA
CA2910004,1718,2015,surface water,approved,2
CA2910004,1718,2015,surface water,new,NA
CA2910006,1718,2015,emergency interties,approved,1
CA2910006,1718,2015,emergency interties,new,NA
CA2910006,1718,2015,groundwater,approved,0
CA2910006,1718,2015,groundwater,new,NA
CA2910006,1718,2015,purchased grounwater,approved,0
CA2910006,1718,2015,purchased grounwater,new,NA
CA2910006,1718,2015,purchased surface water,approved,0
CA2910006,1718,2015,purchased surface water,new,NA
CA2910006,1718,2015,standby sources,approved,0
CA2910006,1718,2015,standby sources,new,NA
CA2910006,1718,2015,surface water,approved,1
CA2910006,1718,2015,surface water,new,NA
CA2910014,1718,2015,emergency interties,approved,0
CA2910014,1718,2015,emergency interties,new,0
CA2910014,1718,2015,groundwater,approved,0
CA2910014,1718,2015,groundwater,new,NA
CA2910014,1718,2015,purchased grounwater,approved,0
CA2910014,1718,2015,purchased grounwater,new,NA
CA2910014,1718,2015,purchased surface water,approved,0
CA2910014,1718,2015,purchased surface water,new,NA
CA2910014,1718,2015,standby sources,approved,0
CA2910014,1718,2015,standby sources,new,NA
CA2910014,1718,2015,surface water,approved,1
CA2910014,1718,2015,surface water,new,NA
CA2910023,1718,2015,emergency interties,approved,0
CA2910023,1718,2015,emergency interties,new,NA
CA2910023,1718,2015,groundwater,approved,0
CA2910023,1718,2015,groundwater,new,NA
CA2910023,1718,2015,purchased grounwater,approved,0
CA2910023,1718,2015,purchased grounwater,new,NA
CA2910023,1718,2015,purchased surface water,approved,0
CA2910023,1718,2015,purchased surface water,new,NA
CA2910023,1718,2015,standby sources,approved,0
CA2910023,1718,2015,standby sources,new,NA
CA2910023,1718,2015,surface water,approved,1
CA2910023,1718,2015,surface water,new,NA
CA3010001,64,2015,emergency interties,approved,14
CA3010001,64,2015,emergency interties,new,0
CA3010001,64,2015,groundwater,approved,17
CA3010001,64,2015,groundwater,new,1
CA3010001,64,2015,purchased grounwater,approved,0
CA3010001,64,2015,purchased grounwater,new,0
CA3010001,64,2015,purchased surface water,approved,7
CA3010001,64,2015,purchased surface water,new,0
CA3010001,64,2015,standby sources,approved,1
CA3010001,64,2015,standby sources,new,0
CA3010001,64,2015,surface water,approved,1
CA3010001,64,2015,surface water,new,0
CA3010002,263,2015,emergency interties,approved,4
CA3010002,263,2015,emergency interties,new,0
CA3010002,263,2015,groundwater,approved,0
CA3010002,263,2015,groundwater,new,0
CA3010002,263,2015,purchased grounwater,approved,3
CA3010002,263,2015,purchased grounwater,new,0
CA3010002,263,2015,purchased surface water,approved,3
CA3010002,263,2015,purchased surface water,new,0
CA3010002,263,2015,standby sources,approved,0
CA3010002,263,2015,standby sources,new,0
CA3010002,263,2015,surface water,approved,0
CA3010002,263,2015,surface water,new,0
CA3010003,283,2015,emergency interties,approved,1
CA3010003,283,2015,emergency interties,new,0
CA3010003,283,2015,groundwater,approved,8
CA3010003,283,2015,groundwater,new,0
CA3010003,283,2015,purchased grounwater,approved,4
CA3010003,283,2015,purchased grounwater,new,0
CA3010003,283,2015,purchased surface water,approved,NA
CA3010003,283,2015,purchased surface water,new,NA
CA3010003,283,2015,standby sources,approved,NA
CA3010003,283,2015,standby sources,new,NA
CA3010003,283,2015,surface water,approved,NA
CA3010003,283,2015,surface water,new,NA
CA3010004,1596,2015,emergency interties,approved,15
CA3010004,1596,2015,emergency interties,new,0
CA3010004,1596,2015,groundwater,approved,8
CA3010004,1596,2015,groundwater,new,0
CA3010004,1596,2015,purchased grounwater,approved,0
CA3010004,1596,2015,purchased grounwater,new,0
CA3010004,1596,2015,purchased surface water,approved,4
CA3010004,1596,2015,purchased surface water,new,0
CA3010004,1596,2015,standby sources,approved,0
CA3010004,1596,2015,standby sources,new,0
CA3010004,1596,2015,surface water,approved,0
CA3010004,1596,2015,surface water,new,0
CA3010010,967,2015,emergency interties,approved,6
CA3010010,967,2015,emergency interties,new,0
CA3010010,967,2015,groundwater,approved,11
CA3010010,967,2015,groundwater,new,0
CA3010010,967,2015,purchased grounwater,approved,0
CA3010010,967,2015,purchased grounwater,new,0
CA3010010,967,2015,purchased surface water,approved,6
CA3010010,967,2015,purchased surface water,new,0
CA3010010,967,2015,standby sources,approved,0
CA3010010,967,2015,standby sources,new,0
CA3010010,967,2015,surface water,approved,0
CA3010010,967,2015,surface water,new,0
CA3010017,1335,2015,emergency interties,approved,5
CA3010017,1335,2015,emergency interties,new,0
CA3010017,1335,2015,groundwater,approved,0
CA3010017,1335,2015,groundwater,new,0
CA3010017,1335,2015,purchased grounwater,approved,0
CA3010017,1335,2015,purchased grounwater,new,0
CA3010017,1335,2015,purchased surface water,approved,2
CA3010017,1335,2015,purchased surface water,new,0
CA3010017,1335,2015,standby sources,approved,0
CA3010017,1335,2015,standby sources,new,0
CA3010017,1335,2015,surface water,approved,0
CA3010017,1335,2015,surface water,new,0
CA3010018,1324,2015,emergency interties,approved,6
CA3010018,1324,2015,emergency interties,new,0
CA3010018,1324,2015,groundwater,approved,3
CA3010018,1324,2015,groundwater,new,0
CA3010018,1324,2015,purchased grounwater,approved,11
CA3010018,1324,2015,purchased grounwater,new,0
CA3010018,1324,2015,purchased surface water,approved,2
CA3010018,1324,2015,purchased surface water,new,0
CA3010018,1324,2015,standby sources,approved,0
CA3010018,1324,2015,standby sources,new,0
CA3010018,1324,2015,surface water,approved,0
CA3010018,1324,2015,surface water,new,0
CA3010022,1062,2015,emergency interties,approved,4
CA3010022,1062,2015,emergency interties,new,NA
CA3010022,1062,2015,groundwater,approved,17
CA3010022,1062,2015,groundwater,new,NA
CA3010022,1062,2015,purchased grounwater,approved,0
CA3010022,1062,2015,purchased grounwater,new,NA
CA3010022,1062,2015,purchased surface water,approved,3
CA3010022,1062,2015,purchased surface water,new,NA
CA3010022,1062,2015,standby sources,approved,0
CA3010022,1062,2015,standby sources,new,NA
CA3010022,1062,2015,surface water,approved,0
CA3010022,1062,2015,surface water,new,NA
CA3010023,1730,2015,emergency interties,approved,12
CA3010023,1730,2015,emergency interties,new,NA
CA3010023,1730,2015,groundwater,approved,4
CA3010023,1730,2015,groundwater,new,NA
CA3010023,1730,2015,purchased grounwater,approved,1
CA3010023,1730,2015,purchased grounwater,new,NA
CA3010023,1730,2015,purchased surface water,approved,6
CA3010023,1730,2015,purchased surface water,new,NA
CA3010023,1730,2015,standby sources,approved,NA
CA3010023,1730,2015,standby sources,new,NA
CA3010023,1730,2015,surface water,approved,NA
CA3010023,1730,2015,surface water,new,NA
CA3010027,1797,2015,emergency interties,approved,18
CA3010027,1797,2015,emergency interties,new,NA
CA3010027,1797,2015,groundwater,approved,15
CA3010027,1797,2015,groundwater,new,NA
CA3010027,1797,2015,purchased grounwater,approved,NA
CA3010027,1797,2015,purchased grounwater,new,NA
CA3010027,1797,2015,purchased surface water,approved,8
CA3010027,1797,2015,purchased surface water,new,NA
CA3010027,1797,2015,standby sources,approved,NA
CA3010027,1797,2015,standby sources,new,NA
CA3010027,1797,2015,surface water,approved,NA
CA3010027,1797,2015,surface water,new,NA
CA3010030,2177,2015,emergency interties,approved,6
CA3010030,2177,2015,emergency interties,new,0
CA3010030,2177,2015,groundwater,approved,1
CA3010030,2177,2015,groundwater,new,0
CA3010030,2177,2015,purchased grounwater,approved,2
CA3010030,2177,2015,purchased grounwater,new,0
CA3010030,2177,2015,purchased surface water,approved,2
CA3010030,2177,2015,purchased surface water,new,0
CA3010030,2177,2015,standby sources,approved,1
CA3010030,2177,2015,standby sources,new,0
CA3010030,2177,2015,surface water,approved,0
CA3010030,2177,2015,surface water,new,0
CA3010035,1053,2015,emergency interties,approved,5
CA3010035,1053,2015,emergency interties,new,NA
CA3010035,1053,2015,groundwater,approved,5
CA3010035,1053,2015,groundwater,new,NA
CA3010035,1053,2015,purchased grounwater,approved,NA
CA3010035,1053,2015,purchased grounwater,new,NA
CA3010035,1053,2015,purchased surface water,approved,2
CA3010035,1053,2015,purchased surface water,new,NA
CA3010035,1053,2015,standby sources,approved,NA
CA3010035,1053,2015,standby sources,new,NA
CA3010035,1053,2015,surface water,approved,NA
CA3010035,1053,2015,surface water,new,NA
CA3010036,2159,2015,emergency interties,approved,3
CA3010036,2159,2015,emergency interties,new,0
CA3010036,2159,2015,groundwater,approved,2
CA3010036,2159,2015,groundwater,new,0
CA3010036,2159,2015,purchased grounwater,approved,0
CA3010036,2159,2015,purchased grounwater,new,0
CA3010036,2159,2015,purchased surface water,approved,14
CA3010036,2159,2015,purchased surface water,new,0
CA3010036,2159,2015,standby sources,approved,0
CA3010036,2159,2015,standby sources,new,0
CA3010036,2159,2015,surface water,approved,0
CA3010036,2159,2015,surface water,new,0
CA3010037,2782,2015,emergency interties,approved,11
CA3010037,2782,2015,emergency interties,new,NA
CA3010037,2782,2015,groundwater,approved,11
CA3010037,2782,2015,groundwater,new,NA
CA3010037,2782,2015,purchased grounwater,approved,0
CA3010037,2782,2015,purchased grounwater,new,NA
CA3010037,2782,2015,purchased surface water,approved,3
CA3010037,2782,2015,purchased surface water,new,NA
CA3010037,2782,2015,standby sources,approved,0
CA3010037,2782,2015,standby sources,new,NA
CA3010037,2782,2015,surface water,approved,0
CA3010037,2782,2015,surface water,new,NA
CA3010038,2207,2015,emergency interties,approved,7
CA3010038,2207,2015,emergency interties,new,0
CA3010038,2207,2015,groundwater,approved,20
CA3010038,2207,2015,groundwater,new,0
CA3010038,2207,2015,purchased grounwater,approved,0
CA3010038,2207,2015,purchased grounwater,new,0
CA3010038,2207,2015,purchased surface water,approved,7
CA3010038,2207,2015,purchased surface water,new,0
CA3010038,2207,2015,standby sources,approved,0
CA3010038,2207,2015,standby sources,new,0
CA3010038,2207,2015,surface water,approved,0
CA3010038,2207,2015,surface water,new,0
CA3010041,2241,2015,emergency interties,approved,4
CA3010041,2241,2015,emergency interties,new,NA
CA3010041,2241,2015,groundwater,approved,4
CA3010041,2241,2015,groundwater,new,0
CA3010041,2241,2015,purchased grounwater,approved,0
CA3010041,2241,2015,purchased grounwater,new,0
CA3010041,2241,2015,purchased surface water,approved,1
CA3010041,2241,2015,purchased surface water,new,0
CA3010041,2241,2015,standby sources,approved,0
CA3010041,2241,2015,standby sources,new,0
CA3010041,2241,2015,surface water,approved,0
CA3010041,2241,2015,surface water,new,0
CA3010042,2334,2015,emergency interties,approved,9
CA3010042,2334,2015,emergency interties,new,NA
CA3010042,2334,2015,groundwater,approved,0
CA3010042,2334,2015,groundwater,new,0
CA3010042,2334,2015,purchased grounwater,approved,0
CA3010042,2334,2015,purchased grounwater,new,0
CA3010042,2334,2015,purchased surface water,approved,2
CA3010042,2334,2015,purchased surface water,new,0
CA3010042,2334,2015,standby sources,approved,0
CA3010042,2334,2015,standby sources,new,0
CA3010042,2334,2015,surface water,approved,0
CA3010042,2334,2015,surface water,new,0
CA3010046,2528,2015,emergency interties,approved,5
CA3010046,2528,2015,emergency interties,new,0
CA3010046,2528,2015,groundwater,approved,10
CA3010046,2528,2015,groundwater,new,0
CA3010046,2528,2015,purchased grounwater,approved,0
CA3010046,2528,2015,purchased grounwater,new,0
CA3010046,2528,2015,purchased surface water,approved,3
CA3010046,2528,2015,purchased surface water,new,0
CA3010046,2528,2015,standby sources,approved,NA
CA3010046,2528,2015,standby sources,new,0
CA3010046,2528,2015,surface water,approved,0
CA3010046,2528,2015,surface water,new,0
CA3010047,NA,2015,emergency interties,approved,2
CA3010047,NA,2015,emergency interties,new,NA
CA3010047,NA,2015,groundwater,approved,2
CA3010047,NA,2015,groundwater,new,NA
CA3010047,NA,2015,purchased grounwater,approved,NA
CA3010047,NA,2015,purchased grounwater,new,NA
CA3010047,NA,2015,purchased surface water,approved,5
CA3010047,NA,2015,purchased surface water,new,NA
CA3010047,NA,2015,standby sources,approved,NA
CA3010047,NA,2015,standby sources,new,NA
CA3010047,NA,2015,surface water,approved,NA
CA3010047,NA,2015,surface water,new,NA
CA3010053,1215,2015,emergency interties,approved,4
CA3010053,1215,2015,emergency interties,new,NA
CA3010053,1215,2015,groundwater,approved,8
CA3010053,1215,2015,groundwater,new,NA
CA3010053,1215,2015,purchased grounwater,approved,NA
CA3010053,1215,2015,purchased grounwater,new,NA
CA3010053,1215,2015,purchased surface water,approved,3
CA3010053,1215,2015,purchased surface water,new,NA
CA3010053,1215,2015,standby sources,approved,NA
CA3010053,1215,2015,standby sources,new,NA
CA3010053,1215,2015,surface water,approved,NA
CA3010053,1215,2015,surface water,new,NA
CA3010055,NA,2015,emergency interties,approved,12
CA3010055,NA,2015,emergency interties,new,0
CA3010055,NA,2015,groundwater,approved,1
CA3010055,NA,2015,groundwater,new,0
CA3010055,NA,2015,purchased grounwater,approved,0
CA3010055,NA,2015,purchased grounwater,new,0
CA3010055,NA,2015,purchased surface water,approved,3
CA3010055,NA,2015,purchased surface water,new,0
CA3010055,NA,2015,standby sources,approved,0
CA3010055,NA,2015,standby sources,new,0
CA3010055,NA,2015,surface water,approved,0
CA3010055,NA,2015,surface water,new,0
CA3010062,977,2015,emergency interties,approved,9
CA3010062,977,2015,emergency interties,new,NA
CA3010062,977,2015,groundwater,approved,12
CA3010062,977,2015,groundwater,new,NA
CA3010062,977,2015,purchased grounwater,approved,NA
CA3010062,977,2015,purchased grounwater,new,NA
CA3010062,977,2015,purchased surface water,approved,4
CA3010062,977,2015,purchased surface water,new,NA
CA3010062,977,2015,standby sources,approved,1
CA3010062,977,2015,standby sources,new,NA
CA3010062,977,2015,surface water,approved,NA
CA3010062,977,2015,surface water,new,NA
CA3010064,2704,2015,emergency interties,approved,3
CA3010064,2704,2015,emergency interties,new,0
CA3010064,2704,2015,groundwater,approved,10
CA3010064,2704,2015,groundwater,new,0
CA3010064,2704,2015,purchased grounwater,approved,0
CA3010064,2704,2015,purchased grounwater,new,0
CA3010064,2704,2015,purchased surface water,approved,3
CA3010064,2704,2015,purchased surface water,new,0
CA3010064,2704,2015,standby sources,approved,0
CA3010064,2704,2015,standby sources,new,0
CA3010064,2704,2015,surface water,approved,0
CA3010064,2704,2015,surface water,new,0
CA3010068,NA,2015,emergency interties,approved,1
CA3010068,NA,2015,emergency interties,new,0
CA3010068,NA,2015,groundwater,approved,2
CA3010068,NA,2015,groundwater,new,0
CA3010068,NA,2015,purchased grounwater,approved,0
CA3010068,NA,2015,purchased grounwater,new,0
CA3010068,NA,2015,purchased surface water,approved,1
CA3010068,NA,2015,purchased surface water,new,0
CA3010068,NA,2015,standby sources,approved,0
CA3010068,NA,2015,standby sources,new,0
CA3010068,NA,2015,surface water,approved,0
CA3010068,NA,2015,surface water,new,0
CA3010069,924,2015,emergency interties,approved,2
CA3010069,924,2015,emergency interties,new,NA
CA3010069,924,2015,groundwater,approved,6
CA3010069,924,2015,groundwater,new,NA
CA3010069,924,2015,purchased grounwater,approved,0
CA3010069,924,2015,purchased grounwater,new,NA
CA3010069,924,2015,purchased surface water,approved,1
CA3010069,924,2015,purchased surface water,new,NA
CA3010069,924,2015,standby sources,approved,0
CA3010069,924,2015,standby sources,new,NA
CA3010069,924,2015,surface water,approved,0
CA3010069,924,2015,surface water,new,NA
CA3010070,NA,2015,emergency interties,approved,4
CA3010070,NA,2015,emergency interties,new,NA
CA3010070,NA,2015,groundwater,approved,NA
CA3010070,NA,2015,groundwater,new,NA
CA3010070,NA,2015,purchased grounwater,approved,NA
CA3010070,NA,2015,purchased grounwater,new,NA
CA3010070,NA,2015,purchased surface water,approved,2
CA3010070,NA,2015,purchased surface water,new,NA
CA3010070,NA,2015,standby sources,approved,NA
CA3010070,NA,2015,standby sources,new,NA
CA3010070,NA,2015,surface water,approved,NA
CA3010070,NA,2015,surface water,new,NA
CA3010071,NA,2015,emergency interties,approved,1
CA3010071,NA,2015,emergency interties,new,0
CA3010071,NA,2015,groundwater,approved,NA
CA3010071,NA,2015,groundwater,new,NA
CA3010071,NA,2015,purchased grounwater,approved,NA
CA3010071,NA,2015,purchased grounwater,new,NA
CA3010071,NA,2015,purchased surface water,approved,3
CA3010071,NA,2015,purchased surface water,new,NA
CA3010071,NA,2015,standby sources,approved,NA
CA3010071,NA,2015,standby sources,new,NA
CA3010071,NA,2015,surface water,approved,NA
CA3010071,NA,2015,surface water,new,NA
CA3010073,1663,2015,emergency interties,approved,12
CA3010073,1663,2015,emergency interties,new,0
CA3010073,1663,2015,groundwater,approved,0
CA3010073,1663,2015,groundwater,new,NA
CA3010073,1663,2015,purchased grounwater,approved,0
CA3010073,1663,2015,purchased grounwater,new,NA
CA3010073,1663,2015,purchased surface water,approved,11
CA3010073,1663,2015,purchased surface water,new,NA
CA3010073,1663,2015,standby sources,approved,0
CA3010073,1663,2015,standby sources,new,NA
CA3010073,1663,2015,surface water,approved,0
CA3010073,1663,2015,surface water,new,NA
CA3010079,830,2015,emergency interties,approved,15
CA3010079,830,2015,emergency interties,new,0
CA3010079,830,2015,groundwater,approved,0
CA3010079,830,2015,groundwater,new,0
CA3010079,830,2015,purchased grounwater,approved,0
CA3010079,830,2015,purchased grounwater,new,0
CA3010079,830,2015,purchased surface water,approved,5
CA3010079,830,2015,purchased surface water,new,0
CA3010079,830,2015,standby sources,approved,0
CA3010079,830,2015,standby sources,new,0
CA3010079,830,2015,surface water,approved,0
CA3010079,830,2015,surface water,new,0
CA3010082,NA,2015,emergency interties,approved,2
CA3010082,NA,2015,emergency interties,new,NA
CA3010082,NA,2015,groundwater,approved,3
CA3010082,NA,2015,groundwater,new,0
CA3010082,NA,2015,purchased grounwater,approved,0
CA3010082,NA,2015,purchased grounwater,new,NA
CA3010082,NA,2015,purchased surface water,approved,0
CA3010082,NA,2015,purchased surface water,new,NA
CA3010082,NA,2015,standby sources,approved,NA
CA3010082,NA,2015,standby sources,new,NA
CA3010082,NA,2015,surface water,approved,1
CA3010082,NA,2015,surface water,new,NA
CA3010092,1245,2015,emergency interties,approved,32
CA3010092,1245,2015,emergency interties,new,NA
CA3010092,1245,2015,groundwater,approved,27
CA3010092,1245,2015,groundwater,new,NA
CA3010092,1245,2015,purchased grounwater,approved,NA
CA3010092,1245,2015,purchased grounwater,new,NA
CA3010092,1245,2015,purchased surface water,approved,21
CA3010092,1245,2015,purchased surface water,new,NA
CA3010092,1245,2015,standby sources,approved,0
CA3010092,1245,2015,standby sources,new,NA
CA3010092,1245,2015,surface water,approved,1
CA3010092,1245,2015,surface water,new,NA
CA3010093,NA,2015,emergency interties,approved,1
CA3010093,NA,2015,emergency interties,new,0
CA3010093,NA,2015,groundwater,approved,0
CA3010093,NA,2015,groundwater,new,0
CA3010093,NA,2015,purchased grounwater,approved,0
CA3010093,NA,2015,purchased grounwater,new,0
CA3010093,NA,2015,purchased surface water,approved,3
CA3010093,NA,2015,purchased surface water,new,0
CA3010093,NA,2015,standby sources,approved,0
