pwsid,year,source_type,source_name
CA4610002,2022,SourcesSWGrid,"[{""Opt1"":""001"",""Opt2"":""PAULEY CREEK INTAKE                 XCLD"",""Opt3"":""A"",""Opt4"":""Intake Permanent""}]"
CA4610002,2022,SourcesSWNotListedGrid,NA
CA4700501,2022,SourcesGWGrid,NA
CA4700501,2022,SourcesGWNotListedGrid,NA
CA4700501,2022,SourcesSWGrid,"[{""Opt1"":""000000068388"",""Opt2"":""STORAGE TANK"",""Opt3"":""A"",""Opt4"":""Reservoir Permanent""},{""Opt1"":""001"",""Opt2"":""SCOTT CAMP CREEK - RAW"",""Opt3"":""A"",""Opt4"":""Intake Permanent""}]"
CA4700501,2022,SourcesSWNotListedGrid,NA
CA4700503,2022,SourcesGWGrid,NA
CA4700503,2022,SourcesGWNotListedGrid,NA
CA4700503,2022,SourcesSWGrid,"[{""Opt1"":""001"",""Opt2"":""WEST BOULDER CREEK - RAW"",""Opt3"":""A"",""Opt4"":""Intake Permanent""}]"
CA4700503,2022,SourcesSWNotListedGrid,NA
CA4700513,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELL 02                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""004"",""Opt2"":""WELL 04                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""008"",""Opt2"":""WELL  5 - RAW"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700513,2022,SourcesGWNotListedGrid,"[{""Opt1"":""005"",""Opt2"":""WELL 05"",""Opt3"":""1"",""Opt4"":""Well Permanent"",""ID"":""0""}]"
CA4700513,2022,SourcesSWGrid,NA
CA4700513,2022,SourcesSWNotListedGrid,NA
CA4700521,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""CARRICK PARK WELL                       "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""003"",""Opt2"":""CITY OF WEED CONNECTION        XCLD"",""Opt3"":""A"",""Opt4"":""Consecutive Connection Permanent""}]"
CA4700521,2022,SourcesGWNotListedGrid,NA
CA4700521,2022,SourcesSWGrid,NA
CA4700521,2022,SourcesSWNotListedGrid,NA
CA4700523,2022,SourcesGWGrid,"[{""Opt1"":""003"",""Opt2"":""2003 WELL                               "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700523,2022,SourcesGWNotListedGrid,NA
CA4700523,2022,SourcesSWGrid,NA
CA4700523,2022,SourcesSWNotListedGrid,NA
CA4700528,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELL 02                             XCLD"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700528,2022,SourcesGWNotListedGrid,NA
CA4700528,2022,SourcesSWGrid,NA
CA4700528,2022,SourcesSWNotListedGrid,NA
CA4700531,2022,SourcesGWGrid,"[{""Opt1"":""003"",""Opt2"":""ARRA WELL 2010"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700531,2022,SourcesGWNotListedGrid,NA
CA4700531,2022,SourcesSWGrid,NA
CA4700531,2022,SourcesSWNotListedGrid,NA
CA4700541,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""NORTH WELL"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""SOUTH WELL"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700541,2022,SourcesGWNotListedGrid,NA
CA4700541,2022,SourcesSWGrid,NA
CA4700541,2022,SourcesSWNotListedGrid,NA
CA4700542,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""ABRAM'S LAKE SPRING"",""Opt3"":""A"",""Opt4"":""Spring Permanent""},{""Opt1"":""002"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Emergency""}]"
CA4700542,2022,SourcesGWNotListedGrid,NA
CA4700542,2022,SourcesSWGrid,NA
CA4700542,2022,SourcesSWNotListedGrid,NA
CA4700545,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01"",""Opt3"":""A"",""Opt4"":""Spring Permanent""}]"
CA4700545,2022,SourcesGWNotListedGrid,NA
CA4700545,2022,SourcesSWGrid,NA
CA4700545,2022,SourcesSWNotListedGrid,NA
CA4700546,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""SPRING 01"",""Opt3"":""A"",""Opt4"":""Spring Permanent""}]"
CA4700546,2022,SourcesGWNotListedGrid,NA
CA4700546,2022,SourcesSWGrid,NA
CA4700546,2022,SourcesSWNotListedGrid,NA
CA4700549,2022,SourcesGWGrid,"[{""Opt1"":""003"",""Opt2"":""WELL 2"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""004"",""Opt2"":""WELL 4                                  "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700549,2022,SourcesGWNotListedGrid,NA
CA4700549,2022,SourcesSWGrid,NA
CA4700549,2022,SourcesSWNotListedGrid,NA
CA4700551,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""SPRING - RAW"",""Opt3"":""A"",""Opt4"":""Spring Seasonal""},{""Opt1"":""003"",""Opt2"":""WELL 01"",""Opt3"":""A"",""Opt4"":""Well Other""}]"
CA4700551,2022,SourcesGWNotListedGrid,NA
CA4700551,2022,SourcesSWGrid,NA
CA4700551,2022,SourcesSWNotListedGrid,NA
CA4700554,2022,SourcesGWGrid,NA
CA4700554,2022,SourcesGWNotListedGrid,NA
CA4700554,2022,SourcesSWGrid,"[{""Opt1"":""000000068310"",""Opt2"":""STORAGE TANK"",""Opt3"":""A"",""Opt4"":""Reservoir Permanent""},{""Opt1"":""001"",""Opt2"":""KLAMATH RIVER INFILTRATION GALLERY - RAW"",""Opt3"":""A"",""Opt4"":""Intake Permanent""}]"
CA4700554,2022,SourcesSWNotListedGrid,NA
CA4700557,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01 SOUTH                           "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELL 02 NORTH                           "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700557,2022,SourcesGWNotListedGrid,NA
CA4700557,2022,SourcesSWGrid,NA
CA4700557,2022,SourcesSWNotListedGrid,NA
CA4700558,2022,SourcesGWGrid,"[{""Opt1"":""003"",""Opt2"":""WELL"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700558,2022,SourcesGWNotListedGrid,NA
CA4700558,2022,SourcesSWGrid,NA
CA4700558,2022,SourcesSWNotListedGrid,NA
CA4700559,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 03                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700559,2022,SourcesGWNotListedGrid,NA
CA4700559,2022,SourcesSWGrid,NA
CA4700559,2022,SourcesSWNotListedGrid,NA
CA4700562,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700562,2022,SourcesGWNotListedGrid,NA
CA4700562,2022,SourcesSWGrid,NA
CA4700562,2022,SourcesSWNotListedGrid,NA
CA4700565,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700565,2022,SourcesGWNotListedGrid,NA
CA4700565,2022,SourcesSWGrid,NA
CA4700565,2022,SourcesSWNotListedGrid,NA
CA4700569,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 02 - 1989 WELL"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700569,2022,SourcesGWNotListedGrid,NA
CA4700569,2022,SourcesSWGrid,NA
CA4700569,2022,SourcesSWNotListedGrid,NA
CA4700571,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700571,2022,SourcesGWNotListedGrid,NA
CA4700571,2022,SourcesSWGrid,NA
CA4700571,2022,SourcesSWNotListedGrid,NA
CA4700573,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""WELL 02 (NEW WELL)                      "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700573,2022,SourcesGWNotListedGrid,NA
CA4700573,2022,SourcesSWGrid,NA
CA4700573,2022,SourcesSWNotListedGrid,NA
CA4700577,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700577,2022,SourcesGWNotListedGrid,NA
CA4700577,2022,SourcesSWGrid,NA
CA4700577,2022,SourcesSWNotListedGrid,NA
CA4700582,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700582,2022,SourcesGWNotListedGrid,NA
CA4700582,2022,SourcesSWGrid,NA
CA4700582,2022,SourcesSWNotListedGrid,NA
CA4700585,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700585,2022,SourcesGWNotListedGrid,NA
CA4700585,2022,SourcesSWGrid,NA
CA4700585,2022,SourcesSWNotListedGrid,NA
CA4700591,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""WELL 1998                               "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700591,2022,SourcesGWNotListedGrid,NA
CA4700591,2022,SourcesSWGrid,NA
CA4700591,2022,SourcesSWNotListedGrid,NA
CA4700593,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELL 02                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700593,2022,SourcesGWNotListedGrid,NA
CA4700593,2022,SourcesSWGrid,NA
CA4700593,2022,SourcesSWNotListedGrid,NA
CA4700594,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""HORIZONTAL WELL"",""Opt3"":""A"",""Opt4"":""Spring Permanent""}]"
CA4700594,2022,SourcesGWNotListedGrid,NA
CA4700594,2022,SourcesSWGrid,NA
CA4700594,2022,SourcesSWNotListedGrid,NA
CA4700597,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""SPRING"",""Opt3"":""A"",""Opt4"":""Spring Permanent""}]"
CA4700597,2022,SourcesGWNotListedGrid,NA
CA4700597,2022,SourcesSWGrid,NA
CA4700597,2022,SourcesSWNotListedGrid,NA
CA4700601,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01"",""Opt3"":""A"",""Opt4"":""Spring Permanent""}]"
CA4700601,2022,SourcesGWNotListedGrid,NA
CA4700601,2022,SourcesSWGrid,NA
CA4700601,2022,SourcesSWNotListedGrid,NA
CA4700603,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01"",""Opt3"":""A"",""Opt4"":""Spring Permanent""}]"
CA4700603,2022,SourcesGWNotListedGrid,NA
CA4700603,2022,SourcesSWGrid,NA
CA4700603,2022,SourcesSWNotListedGrid,NA
CA4700612,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700612,2022,SourcesGWNotListedGrid,NA
CA4700612,2022,SourcesSWGrid,NA
CA4700612,2022,SourcesSWNotListedGrid,NA
CA4700626,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700626,2022,SourcesGWNotListedGrid,NA
CA4700626,2022,SourcesSWGrid,NA
CA4700626,2022,SourcesSWNotListedGrid,NA
CA4700627,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""WELL 02                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700627,2022,SourcesGWNotListedGrid,NA
CA4700627,2022,SourcesSWGrid,NA
CA4700627,2022,SourcesSWNotListedGrid,NA
CA4700630,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""COMBINED WELLS 1 AND 2"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700630,2022,SourcesGWNotListedGrid,NA
CA4700630,2022,SourcesSWGrid,NA
CA4700630,2022,SourcesSWNotListedGrid,NA
CA4700638,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700638,2022,SourcesGWNotListedGrid,NA
CA4700638,2022,SourcesSWGrid,NA
CA4700638,2022,SourcesSWNotListedGrid,NA
CA4700663,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700663,2022,SourcesGWNotListedGrid,NA
CA4700663,2022,SourcesSWGrid,NA
CA4700663,2022,SourcesSWNotListedGrid,NA
CA4700666,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELL 02                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700666,2022,SourcesGWNotListedGrid,NA
CA4700666,2022,SourcesSWGrid,NA
CA4700666,2022,SourcesSWNotListedGrid,NA
CA4700669,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""MAIN (UPPER) WELL (NO. 4)               "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""OLD MAIN (LOWER) WELL (NO. 2)           "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""004"",""Opt2"":""WELL 06"",""Opt3"":""A"",""Opt4"":""Well Other""}]"
CA4700669,2022,SourcesGWNotListedGrid,NA
CA4700669,2022,SourcesSWGrid,NA
CA4700669,2022,SourcesSWNotListedGrid,NA
CA4700686,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700686,2022,SourcesGWNotListedGrid,NA
CA4700686,2022,SourcesSWGrid,NA
CA4700686,2022,SourcesSWNotListedGrid,NA
CA4700702,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01 - RAW                           "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700702,2022,SourcesGWNotListedGrid,NA
CA4700702,2022,SourcesSWGrid,NA
CA4700702,2022,SourcesSWNotListedGrid,NA
CA4700705,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""WELL 02 - 1996 WELL                     "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700705,2022,SourcesGWNotListedGrid,NA
CA4700705,2022,SourcesSWGrid,NA
CA4700705,2022,SourcesSWNotListedGrid,NA
CA4700722,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700722,2022,SourcesGWNotListedGrid,NA
CA4700722,2022,SourcesSWGrid,NA
CA4700722,2022,SourcesSWNotListedGrid,NA
CA4700803,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELL 02                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""003"",""Opt2"":""WELL 03                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700803,2022,SourcesGWNotListedGrid,NA
CA4700803,2022,SourcesSWGrid,NA
CA4700803,2022,SourcesSWNotListedGrid,NA
CA4700807,2022,SourcesGWGrid,"[{""Opt1"":""003"",""Opt2"":""WELL 03                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""004"",""Opt2"":""WELL 04                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""005"",""Opt2"":""WELL 5                                  "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700807,2022,SourcesGWNotListedGrid,NA
CA4700807,2022,SourcesSWGrid,NA
CA4700807,2022,SourcesSWNotListedGrid,NA
CA4700814,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700814,2022,SourcesGWNotListedGrid,NA
CA4700814,2022,SourcesSWGrid,NA
CA4700814,2022,SourcesSWNotListedGrid,NA
CA4700825,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01 - UPPER WELL                    "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELL 02 - LOWER WELL NEAR COUNTY ROAD   "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700825,2022,SourcesGWNotListedGrid,NA
CA4700825,2022,SourcesSWGrid,NA
CA4700825,2022,SourcesSWNotListedGrid,NA
CA4700839,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01 - STANDBY                       "",""Opt3"":""A"",""Opt4"":""Well Emergency""},{""Opt1"":""002"",""Opt2"":""WELL 02                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700839,2022,SourcesGWNotListedGrid,NA
CA4700839,2022,SourcesSWGrid,NA
CA4700839,2022,SourcesSWNotListedGrid,NA
CA4700863,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""WELL 02                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700863,2022,SourcesGWNotListedGrid,NA
CA4700863,2022,SourcesSWGrid,NA
CA4700863,2022,SourcesSWNotListedGrid,NA
CA4700870,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700870,2022,SourcesGWNotListedGrid,NA
CA4700870,2022,SourcesSWGrid,NA
CA4700870,2022,SourcesSWNotListedGrid,NA
CA4700872,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01 - 1975"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELL 02 - 1978 WELL            XCLD"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700872,2022,SourcesGWNotListedGrid,NA
CA4700872,2022,SourcesSWGrid,NA
CA4700872,2022,SourcesSWNotListedGrid,NA
CA4700875,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Other""}]"
CA4700875,2022,SourcesGWNotListedGrid,NA
CA4700875,2022,SourcesSWGrid,NA
CA4700875,2022,SourcesSWNotListedGrid,NA
CA4700880,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 02                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELL 04 - REPRESENTIVE OF WELLS 02 & 04 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""003"",""Opt2"":""WELL 07                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700880,2022,SourcesGWNotListedGrid,NA
CA4700880,2022,SourcesSWGrid,NA
CA4700880,2022,SourcesSWNotListedGrid,NA
CA4700881,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01 - DRINKING WATER WELL           "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700881,2022,SourcesGWNotListedGrid,NA
CA4700881,2022,SourcesSWGrid,NA
CA4700881,2022,SourcesSWNotListedGrid,NA
CA4700884,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01 - HOUSED WITH PRESSURE TANKS    "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELL 02                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700884,2022,SourcesGWNotListedGrid,NA
CA4700884,2022,SourcesSWGrid,NA
CA4700884,2022,SourcesSWNotListedGrid,NA
CA4700891,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL NO. 1"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4700891,2022,SourcesGWNotListedGrid,NA
CA4700891,2022,SourcesSWGrid,NA
CA4700891,2022,SourcesSWNotListedGrid,NA
CA4710001,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 04 - STANDBY"",""Opt3"":""A"",""Opt4"":""Well Emergency""},{""Opt1"":""003"",""Opt2"":""WELL 06"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4710001,2022,SourcesGWNotListedGrid,NA
CA4710001,2022,SourcesSWGrid,NA
CA4710001,2022,SourcesSWNotListedGrid,NA
CA4710003,2022,SourcesGWGrid,"[{""Opt1"":""003"",""Opt2"":""WELL 03"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4710003,2022,SourcesGWNotListedGrid,NA
CA4710003,2022,SourcesSWGrid,NA
CA4710003,2022,SourcesSWNotListedGrid,NA
CA4710004,2022,SourcesGWGrid,NA
CA4710004,2022,SourcesGWNotListedGrid,NA
CA4710004,2022,SourcesSWGrid,"[{""Opt1"":""000000068340"",""Opt2"":""STORAGE TANKS"",""Opt3"":""A"",""Opt4"":""Reservoir Permanent""},{""Opt1"":""001"",""Opt2"":""ETNA CREEK - RAW"",""Opt3"":""A"",""Opt4"":""Intake Permanent""}]"
CA4710004,2022,SourcesSWNotListedGrid,NA
CA4710006,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""INTAKE SQUAW SPRINGS"",""Opt3"":""A"",""Opt4"":""Spring Permanent""},{""Opt1"":""002"",""Opt2"":""LOWER ELK SPRINGS"",""Opt3"":""A"",""Opt4"":""Spring Permanent""},{""Opt1"":""004"",""Opt2"":""UPPER ELK SPRINGS"",""Opt3"":""A"",""Opt4"":""Spring Permanent""}]"
CA4710006,2022,SourcesGWNotListedGrid,NA
CA4710006,2022,SourcesSWGrid,NA
CA4710006,2022,SourcesSWNotListedGrid,NA
CA4710007,2022,SourcesGWGrid,NA
CA4710007,2022,SourcesGWNotListedGrid,NA
CA4710007,2022,SourcesSWGrid,"[{""Opt1"":""001"",""Opt2"":""LAKE SHASTINA - RAW"",""Opt3"":""A"",""Opt4"":""Intake Seasonal""},{""Opt1"":""003"",""Opt2"":""LITTLE SHASTA RIVER DIVERSION - RAW"",""Opt3"":""A"",""Opt4"":""Intake Seasonal""},{""Opt1"":""007"",""Opt2"":""SHASTA RIVER DIVERSION - RAW"",""Opt3"":""A"",""Opt4"":""Intake Seasonal""}]"
CA4710007,2022,SourcesSWNotListedGrid,NA
CA4710010,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01 - STANDBY RAW"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""004"",""Opt2"":""WELL 03 - RAW"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4710010,2022,SourcesGWNotListedGrid,NA
CA4710010,2022,SourcesSWGrid,NA
CA4710010,2022,SourcesSWNotListedGrid,NA
CA4710012,2022,SourcesGWGrid,NA
CA4710012,2022,SourcesGWNotListedGrid,NA
CA4710012,2022,SourcesSWGrid,"[{""Opt1"":""000000068352"",""Opt2"":""STORAGE TANK 1MG"",""Opt3"":""A"",""Opt4"":""Reservoir Permanent""},{""Opt1"":""001"",""Opt2"":""ELK CREEK - RAW"",""Opt3"":""A"",""Opt4"":""Intake Permanent""}]"
CA4710012,2022,SourcesSWNotListedGrid,NA
CA4710500,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""CAMPGROUND WELLS COMBINED - RAW"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4710500,2022,SourcesGWNotListedGrid,NA
CA4710500,2022,SourcesSWGrid,NA
CA4710500,2022,SourcesSWNotListedGrid,NA
CA4710800,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 1988"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""SPRINGS COMBINED"",""Opt3"":""A"",""Opt4"":""Spring Permanent""}]"
CA4710800,2022,SourcesGWNotListedGrid,NA
CA4710800,2022,SourcesSWGrid,NA
CA4710800,2022,SourcesSWNotListedGrid,NA
CA4800527,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01 - STANDBY                       "",""Opt3"":""A"",""Opt4"":""Well Emergency""},{""Opt1"":""002"",""Opt2"":""WELL 02                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4800527,2022,SourcesGWNotListedGrid,NA
CA4800527,2022,SourcesSWGrid,NA
CA4800527,2022,SourcesSWNotListedGrid,NA
CA4800531,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4800531,2022,SourcesGWNotListedGrid,NA
CA4800531,2022,SourcesSWGrid,NA
CA4800531,2022,SourcesSWNotListedGrid,NA
CA4800558,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4800558,2022,SourcesGWNotListedGrid,NA
CA4800558,2022,SourcesSWGrid,NA
CA4800558,2022,SourcesSWNotListedGrid,NA
CA4800561,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""WELL 02"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""004"",""Opt2"":""WELL DW-1R"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4800561,2022,SourcesGWNotListedGrid,NA
CA4800561,2022,SourcesSWGrid,NA
CA4800561,2022,SourcesSWNotListedGrid,NA
CA4800564,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""MAIN WELL                               "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""003"",""Opt2"":""WELL 02                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4800564,2022,SourcesGWNotListedGrid,NA
CA4800564,2022,SourcesSWGrid,NA
CA4800564,2022,SourcesSWNotListedGrid,NA
CA4800589,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4800589,2022,SourcesGWNotListedGrid,NA
CA4800589,2022,SourcesSWGrid,NA
CA4800589,2022,SourcesSWNotListedGrid,NA
CA4800595,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 05                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""004"",""Opt2"":""WELL 06"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA4800595,2022,SourcesGWNotListedGrid,NA
CA4800595,2022,SourcesSWGrid,NA
CA4800595,2022,SourcesSWNotListedGrid,NA
